cluster_id	rho_rp3v	rho_arc	delta_rp3v_minus_arc	label	parent_supertype	mfr	top_anat	top_anat_n	delta_arc_minus_rp3v
CS20230722_CLUS_0400	0.36457932788701936	0.2946296173005417	0.06994971058647764	0400 CA2-FC-IG Glut_2	CS20230722_SUPT_0101	1.04	corpus callosum, body	68.0	-0.06994971058647764
CS20230722_CLUS_5045	0.33498505664563394	0.26503583692637156	0.06994921971926238	5045 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	CS20230722_SUPT_1122	0.35	Nucleus of the solitary tract	42.0	-0.06994921971926238
CS20230722_CLUS_1351	0.3276486207154202	0.2577018072687894	0.06994681344663084	1351 CEA-AAA-BST Six3 Sp9 Gaba_1	CS20230722_SUPT_0373	1.33	Central amygdalar nucleus, medial part	18.0	-0.06994681344663084
CS20230722_CLUS_5059	0.33888130341822126	0.2689381897610434	0.06994311365717787	5059 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	CS20230722_SUPT_1125	0.72	Nucleus of the solitary tract	28.0	-0.06994311365717787
CS20230722_CLUS_3974	0.34912401607754157	0.2791858405407443	0.06993817553679726	3974 LDT-PCG Vsx2 Lhx4 Glut_1	CS20230722_SUPT_0906	1.04	Periaqueductal gray	26.0	-0.06993817553679726
CS20230722_CLUS_1274	0.34148697811069406	0.2715493069142546	0.06993767119643945	1274 MEA-BST Lhx6 Nr2e1 Gaba_2	CS20230722_SUPT_0355	1.5	Medial amygdalar nucleus	11.0	-0.06993767119643945
CS20230722_CLUS_1765	0.34539375319207277	0.275457956257628	0.0699357969344448	1765 ZI Pax6 Gaba_7	CS20230722_SUPT_0465	1.13	Zona incerta	15.0	-0.0699357969344448
CS20230722_CLUS_4995	0.34652396063903956	0.27660111976993923	0.06992284086910033	4995 MV Pax6 Gly-Gaba_1	CS20230722_SUPT_1113	1.08	Medial vestibular nucleus	38.0	-0.06992284086910033
CS20230722_CLUS_1839	0.34574069261608237	0.27581835214183614	0.06992234047424623	1839 TU-ARH Otp Six6 Gaba_1	CS20230722_SUPT_0478	1.94	Ventromedial hypothalamic nucleus	69.0	-0.06992234047424623
CS20230722_CLUS_4704	0.33818133236776465	0.26826284978170456	0.0699184825860601	4704 CS-PRNr-DR En1 Sox2 Gaba_2	CS20230722_SUPT_1048	0.56	Pontine reticular nucleus	14.0	-0.0699184825860601
CS20230722_CLUS_3029	0.34549964040959313	0.27558153870879776	0.06991810170079538	3029 PAG-SC Pou4f1 Zic1 Glut_2	CS20230722_SUPT_0731	0.96	Periaqueductal gray	39.0	-0.06991810170079538
CS20230722_CLUS_1075	0.3422949282703199	0.2723775210907045	0.06991740717961537	1075 LSX Nkx2-1 Gaba_1	CS20230722_SUPT_0306	0.59	Lateral septal nucleus, rostral (rostroventral) part	33.0	-0.06991740717961537
CS20230722_CLUS_4963	0.37028520043599844	0.3003723315600872	0.06991286887591125	4963 MY Prox1 Lmo7 Gly-Gaba_1	CS20230722_SUPT_1104	0.56	Medulla	15.0	-0.06991286887591125
CS20230722_CLUS_4969	0.33151277007901697	0.26160186936958263	0.06991090070943434	4969 NTS-MDRNd Prox1 Zic1 Gly-Gaba_2	CS20230722_SUPT_1106	0.96	Spinal nucleus of the trigeminal, interpolar part	7.0	-0.06991090070943434
CS20230722_CLUS_1521	0.33722329146286095	0.26731499193640695	0.069908299526454	1521 PVR Six3 Sox3 Gaba_5	CS20230722_SUPT_0415	0.59	Anteroventral periventricular nucleus	14.0	-0.069908299526454
CS20230722_CLUS_3772	0.329250479086093	0.25935463884598087	0.06989584024011214	3772 PRT Mecom Gaba_2	CS20230722_SUPT_0865	0.72	Anterior pretectal nucleus	31.0	-0.06989584024011214
CS20230722_CLUS_2981	0.3433363807614681	0.2734428528768006	0.06989352788466752	2981 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	CS20230722_SUPT_0723	0.82	Subparafascicular area	13.0	-0.06989352788466752
CS20230722_CLUS_4596	0.333246695018188	0.26335570315327406	0.06989099186491393	4596 MDRNd Bves Glut_1	CS20230722_SUPT_1023	0.43	Spinal nucleus of the trigeminal, interpolar part	8.0	-0.06989099186491393
CS20230722_CLUS_1952	0.3605484019783732	0.29066003954005437	0.06988836243831881	1952 DMH Hmx2 Gaba_5	CS20230722_SUPT_0491	0.47	Lateral hypothalamic area	15.0	-0.06988836243831881
CS20230722_CLUS_0985	0.318243719956064	0.2483607410229438	0.06988297893312018	0985 STR D2 Gaba_5	CS20230722_SUPT_0278	1.5	Nucleus accumbens	1876.0	-0.06988297893312018
CS20230722_CLUS_2748	0.29775448356312145	0.2278803063961693	0.06987417716695216	2748 PRC-PAG Pax6 Glut_4	CS20230722_SUPT_0679	2.03	Nucleus of the posterior commissure	4.0	-0.06987417716695216
CS20230722_CLUS_2413	0.3473433987090452	0.27747922101758254	0.06986417769146264	2413 PH-ant-LHA Otp Bsx Glut_5	CS20230722_SUPT_0595	1.63	Hypothalamus	27.0	-0.06986417769146264
CS20230722_CLUS_1462	0.3741888889655287	0.3043369531047863	0.0698519358607424	1462 MPO-ADP Lhx8 Gaba_2	CS20230722_SUPT_0403	1.38	Lateral preoptic area	21.0	-0.0698519358607424
CS20230722_CLUS_3117	0.3516076912476093	0.2817645919746621	0.06984309927294724	3117 PAG Pou4f1 Ebf2 Glut_2	CS20230722_SUPT_0738	0.82	Periaqueductal gray	70.0	-0.06984309927294724
CS20230722_CLUS_3137	0.33787797446074846	0.2680353751847879	0.06984259927596054	3137 PAG Pou4f1 Ebf2 Glut_6	CS20230722_SUPT_0742	0.67	Periaqueductal gray	37.0	-0.06984259927596054
CS20230722_CLUS_2256	0.3508931405839658	0.28105253167476096	0.06984060890920485	2256 MPN-MPO-PVpo Hmx2 Glut_4	CS20230722_SUPT_0549	1.63	Medial preoptic nucleus	33.0	-0.06984060890920485
CS20230722_CLUS_0915	0.35204716730328206	0.28220685956197317	0.0698403077413089	0915 NDB-SI-MA-STRv Lhx8 Gaba_11	CS20230722_SUPT_0254	1.0	Substantia innominata	296.0	-0.0698403077413089
CS20230722_CLUS_1018	0.31811140268520627	0.24827750309115482	0.06983389959405145	1018 IA Mgp Gaba_1	CS20230722_SUPT_0290	1.04	Endopiriform nucleus, ventral part	25.0	-0.06983389959405145
CS20230722_CLUS_2100	0.3375588342340383	0.26772563840027075	0.06983319583376757	2100 LHA Barhl2 Glut_1	CS20230722_SUPT_0524	1.04	Diagonal band nucleus	7.0	-0.06983319583376757
CS20230722_CLUS_2623	0.3583660604289606	0.2885347970023336	0.06983126342662699	2623 PVT-PT Ntrk1 Glut_2	CS20230722_SUPT_0644	1.08	Paraventricular nucleus of the thalamus	130.0	-0.06983126342662699
CS20230722_CLUS_4961	0.3341178508265242	0.2642929843747408	0.06982486645178337	4961 MY Prox1 Lmo7 Gly-Gaba_1	CS20230722_SUPT_1104	0.85	Paragigantocellular reticular nucleus, lateral part	11.0	-0.06982486645178337
CS20230722_CLUS_0943	0.3164925313222542	0.24667333277405404	0.06981919854820015	0943 STR D1 Gaba_1	CS20230722_SUPT_0265	1.04	Nucleus accumbens	1514.0	-0.06981919854820015
CS20230722_CLUS_3593	0.34537595688175476	0.2755612853184184	0.06981467156333637	3593 PAG-RN Nkx2-2 Otx1 Gaba_6	CS20230722_SUPT_0828	0.79	Periaqueductal gray	29.0	-0.06981467156333637
CS20230722_CLUS_0897	0.3376147712413956	0.26781678907991274	0.06979798216148286	0897 NDB-SI-MA-STRv Lhx8 Gaba_5	CS20230722_SUPT_0248	0.82	Medial septal nucleus	17.0	-0.06979798216148286
CS20230722_CLUS_1041	0.3578290601932997	0.28803536544268943	0.06979369475061026	1041 NDB-SI-ant Prdm12 Gaba_4	CS20230722_SUPT_0298	1.86	Striatum	102.0	-0.06979369475061026
CS20230722_CLUS_4929	0.35293266865496836	0.283144733418112	0.06978793523685634	4929 MY Lhx1 Gly-Gaba_9	CS20230722_SUPT_1097	1.38	Intermediate reticular nucleus	19.0	-0.06978793523685634
CS20230722_CLUS_3469	0.3621211436796659	0.292339323271994	0.06978182040767189	3469 IC Six3 En2 Gaba_1	CS20230722_SUPT_0807	1.86	Inferior colliculus, external nucleus	465.0	-0.06978182040767189
CS20230722_CLUS_5079	0.407105849254168	0.33732473640063787	0.06978111285353011	5079 NTS-PARN Neurod2 Gly-Gaba_1	CS20230722_SUPT_1130	0.56	Uvula (IX)	7.0	-0.06978111285353011
CS20230722_CLUS_1712	0.3623227090137241	0.29254366844149915	0.06977904057222495	1712 AHN Onecut3 Gaba_3	CS20230722_SUPT_0458	1.38	Hypothalamus	32.0	-0.06977904057222495
CS20230722_CLUS_3603	0.35429013254204134	0.2845111337541903	0.06977899878785104	3603 PRT Tcf7l2 Gaba_1	CS20230722_SUPT_0829	0.67	Midbrain reticular nucleus	49.0	-0.06977899878785104
CS20230722_CLUS_2318	0.33673008371316987	0.2669520999951824	0.06977798371798749	2318 VMH Nr5a1 Glut_5	CS20230722_SUPT_0570	2.23	Ventromedial hypothalamic nucleus	68.0	-0.06977798371798749
CS20230722_CLUS_5019	0.3413374319482125	0.2715605570113295	0.069776874936883	5019 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1	CS20230722_SUPT_1120	1.86	Parvicellular reticular nucleus	14.0	-0.069776874936883
CS20230722_CLUS_2923	0.33342019621024993	0.2636433797739748	0.06977681643627515	2923 PRC-PAG Tcf7l2 Irx2 Glut_5	CS20230722_SUPT_0717	0.82	Precommissural nucleus	43.0	-0.06977681643627515
CS20230722_CLUS_1965	0.35694176312727177	0.2871684295092037	0.06977333361806809	1965 ARH-PVp Tbx3 Gaba_2	CS20230722_SUPT_0494	1.22	Arcuate hypothalamic nucleus	7.0	-0.06977333361806809
CS20230722_CLUS_1626	0.3470318699484221	0.2772632866393381	0.06976858330908403	1626 PVHd-SBPV Six3 Prox1 Gaba_1	CS20230722_SUPT_0442	1.33	Hypothalamus	22.0	-0.06976858330908403
CS20230722_CLUS_2409	0.3644626223563098	0.29469592426502245	0.06976669809128733	2409 PH-ant-LHA Otp Bsx Glut_4	CS20230722_SUPT_0594	1.56	Dorsomedial nucleus of the hypothalamus	20.0	-0.06976669809128733
CS20230722_CLUS_5103	0.3475762910995655	0.277810895111242	0.06976539598832349	5103 NTS-PARN Neurod2 Gly-Gaba_4	CS20230722_SUPT_1133	0.75	Nucleus of the solitary tract	17.0	-0.06976539598832349
CS20230722_CLUS_0723	0.344068187254336	0.2743096186006506	0.0697585686536854	0723 Lamp5 Gaba_4	CS20230722_SUPT_0202	1.5	Anterior amygdalar area	21.0	-0.0697585686536854
CS20230722_CLUS_0722	0.33769977563532805	0.26794370115000377	0.06975607448532428	0722 Lamp5 Gaba_4	CS20230722_SUPT_0202	1.44	Secondary motor area, layer 1	36.0	-0.06975607448532428
CS20230722_CLUS_5175	0.3492097941065609	0.27945540854376655	0.06975438556279434	5175 DCO Il22 Gly-Gaba_3	CS20230722_SUPT_1143	0.89	arbor vitae	15.0	-0.06975438556279434
CS20230722_CLUS_5204	0.3910022186230004	0.32124850053735193	0.06975371808564845	5204 DCO UBC Glut_1	CS20230722_SUPT_1156	1.22	Dorsal cochlear nucleus	297.0	-0.06975371808564845
CS20230722_CLUS_1415	0.3394169081991327	0.26966686080190544	0.06975004739722729	1415 BST-SI-AAA Six3 Slc22a3 Gaba_2	CS20230722_SUPT_0395	1.13	Substantia innominata	20.0	-0.06975004739722729
CS20230722_CLUS_0855	0.3253920060174256	0.25564283832366946	0.06974916769375611	0855 Sst Chodl Gaba_3	CS20230722_SUPT_0240	1.38	Substantia innominata	28.0	-0.06974916769375611
CS20230722_CLUS_2347	0.3453916925783711	0.2756429985137962	0.0697486940645749	2347 AHN-RCH-LHA Otp Fezf1 Glut_2	CS20230722_SUPT_0580	1.22	Anterior hypothalamic nucleus	200.0	-0.0697486940645749
CS20230722_CLUS_5199	0.3107004834687976	0.2409547345355043	0.06974574893329327	5199 CB Granule Glut_1	CS20230722_SUPT_1154	1.27	Dorsal cochlear nucleus	92.0	-0.06974574893329327
CS20230722_CLUS_3802	0.30895436674551624	0.23920867788195296	0.06974568886356328	3802 SCsg Gabrr2 Gaba_1	CS20230722_SUPT_0872	1.0	Midbrain	2.0	-0.06974568886356328
CS20230722_CLUS_3389	0.35522651336636696	0.28548328254604055	0.06974323082032641	3389 PPN-CUN-PCG Otp En1 Gaba_1	CS20230722_SUPT_0792	0.59	Pons	7.0	-0.06974323082032641
CS20230722_CLUS_4295	0.32067568414856185	0.25093342381515277	0.06974226033340908	4295 NTS Phox2b Glut_8	CS20230722_SUPT_0966	0.47	Medulla	2.0	-0.06974226033340908
CS20230722_CLUS_4182	0.3271917983404224	0.25745177067425173	0.06974002766617066	4182 IPN-LDT Vsx2 Nkx6-1 Glut_2	CS20230722_SUPT_0947	0.69	Periaqueductal gray	14.0	-0.06974002766617066
CS20230722_CLUS_4495	0.3413254896117612	0.2715891044449433	0.0697363851668179	4495 MV-SPIV Zic4 Neurod2 Glut_1	CS20230722_SUPT_0997	0.64	Medial vestibular nucleus	3.0	-0.0697363851668179
CS20230722_CLUS_3735	0.33085923423921054	0.2611243093836178	0.06973492485559274	3735 SCs Dmbx1 Gaba_4	CS20230722_SUPT_0855	0.92	Superior colliculus, motor related, intermediate gray layer	28.0	-0.06973492485559274
CS20230722_CLUS_0728	0.3862140180601402	0.3164794010565593	0.06973461700358091	0728 Lamp5 Lhx6 Gaba_1	CS20230722_SUPT_0203	1.44	Field CA3, pyramidal layer	18.0	-0.06973461700358091
CS20230722_CLUS_4229	0.3346651160020603	0.2649383973084145	0.06972671869364577	4229 NTS Phox2b Glut_1	CS20230722_SUPT_0959	1.86	Nucleus of the solitary tract	29.0	-0.06972671869364577
CS20230722_CLUS_1298	0.3593875782161146	0.28966372564786025	0.06972385256825436	1298 MEA-BST Lhx6 Nfib Gaba_3	CS20230722_SUPT_0359	0.28	Medial amygdalar nucleus	14.0	-0.06972385256825436
CS20230722_CLUS_2436	0.34253805353756767	0.2728295495964932	0.06970850394107447	2436 STN-PSTN Pitx2 Glut_2	CS20230722_SUPT_0599	0.96	Lateral hypothalamic area	10.0	-0.06970850394107447
CS20230722_CLUS_2138	0.3705365137674678	0.30082854536810805	0.06970796839935978	2138 SI-MA-LPO-LHA Skor1 Glut_1	CS20230722_SUPT_0530	0.85	Diagonal band nucleus	29.0	-0.06970796839935978
CS20230722_CLUS_3103	0.35845498162891926	0.2887552969094163	0.06969968471950294	3103 PAG Pou4f1 Ebf2 Glut_1	CS20230722_SUPT_0737	0.75	Periaqueductal gray	18.0	-0.06969968471950294
CS20230722_CLUS_2353	0.33703227379535755	0.2673331942068115	0.06969907958854604	2353 AHN-RCH-LHA Otp Fezf1 Glut_3	CS20230722_SUPT_0581	3.55	Anterior hypothalamic nucleus	53.0	-0.06969907958854604
CS20230722_CLUS_1416	0.33636958596274613	0.26667340760281244	0.06969617835993369	1416 BST-SI-AAA Six3 Slc22a3 Gaba_2	CS20230722_SUPT_0395	1.04	Substantia innominata	16.0	-0.06969617835993369
CS20230722_CLUS_2530	0.32713274755256305	0.2574395534121479	0.06969319414041514	2530 PMd-LHA Foxb1 Glut_2	CS20230722_SUPT_0620	1.56	Hypothalamus	17.0	-0.06969319414041514
CS20230722_CLUS_2802	0.34236819256195183	0.2726761221810391	0.06969207038091274	2802 PAG Pou4f3 Glut_1	CS20230722_SUPT_0694	0.79	Periaqueductal gray	10.0	-0.06969207038091274
CS20230722_CLUS_3300	0.3554262744264974	0.2857359433719118	0.06969033105458555	3300 IC Tfap2d Maf Glut_2	CS20230722_SUPT_0771	1.0	Midbrain	324.0	-0.06969033105458555
CS20230722_CLUS_4416	0.31917975670878457	0.2494927036708318	0.06968705303795278	4416 SPVI-SPVC Tlx3 Ebf3 Glut_1	CS20230722_SUPT_0981	7.33			-0.06968705303795278
CS20230722_CLUS_1629	0.35809955551680783	0.2884138045536982	0.06968575096310964	1629 PVHd-SBPV Six3 Prox1 Gaba_1	CS20230722_SUPT_0442	1.86	Hypothalamus	42.0	-0.06968575096310964
CS20230722_CLUS_0533	0.2904921093414288	0.22080706593534266	0.06968504340608611	0533 OB-in Frmd7 Gaba_1	CS20230722_SUPT_0150	2.12	Main olfactory bulb, outer plexiform layer	880.0	-0.06968504340608611
CS20230722_CLUS_1818	0.3466161234976963	0.27693329882509704	0.06968282467259929	1818 PVHd-DMH Lhx6 Gaba_1	CS20230722_SUPT_0474	0.45	Hypothalamus	55.0	-0.06968282467259929
CS20230722_CLUS_2453	0.33747462929919825	0.26779595306388293	0.06967867623531532	2453 STN-PSTN Pitx2 Glut_5	CS20230722_SUPT_0602	1.04	Parasubthalamic nucleus	24.0	-0.06967867623531532
CS20230722_CLUS_4228	0.3378460798500723	0.26817028468649823	0.06967579516357408	4228 NTS Phox2b Glut_1	CS20230722_SUPT_0959	1.08	Nucleus of the solitary tract	23.0	-0.06967579516357408
CS20230722_CLUS_4668	0.35199881944277917	0.28232744326124226	0.0696713761815369	4668 PB Sst Gly-Gaba_2	CS20230722_SUPT_1042	1.78	Pons	31.0	-0.0696713761815369
CS20230722_CLUS_3703	0.3451388259791985	0.27546948708383334	0.06966933889536514	3703 SCm-PAG Cdh23 Gaba_1	CS20230722_SUPT_0848	1.0	Periaqueductal gray	119.0	-0.06966933889536514
CS20230722_CLUS_2388	0.3518527504518411	0.2821846396829345	0.06966811076890661	2388 PH-ant-LHA Otp Bsx Glut_1	CS20230722_SUPT_0591	0.96	Posterior hypothalamic nucleus	22.0	-0.06966811076890661
CS20230722_CLUS_2753	0.35610560625473836	0.28644245642187766	0.0696631498328607	2753 MB-ant-ve Dmrta2 Glut_1	CS20230722_SUPT_0681	0.61	Midbrain	10.0	-0.0696631498328607
CS20230722_CLUS_1601	0.36246377295390714	0.29280252029840353	0.0696612526555036	1601 RT-ZI Gnb3 Gaba_5	CS20230722_SUPT_0435	1.17	Reticular nucleus of the thalamus	522.0	-0.0696612526555036
CS20230722_CLUS_3318	0.3629976087350249	0.2933366881719499	0.06966092056307499	3318 IC Tfap2d Maf Glut_6	CS20230722_SUPT_0775	1.44	Inferior colliculus, dorsal nucleus	72.0	-0.06966092056307499
CS20230722_CLUS_3015	0.3431703087997122	0.27351102126368854	0.06965928753602368	3015 PAG-SC Pou4f1 Zic1 Glut_1	CS20230722_SUPT_0730	0.96	Midbrain	25.0	-0.06965928753602368
CS20230722_CLUS_2173	0.3466413394417391	0.27698220209823826	0.06965913734350082	2173 SI-MA-LPO-LHA Skor1 Glut_5	CS20230722_SUPT_0534	0.75	Substantia innominata	26.0	-0.06965913734350082
CS20230722_CLUS_2758	0.3649509567263959	0.2952978584023608	0.0696530983240351	2758 MB-ant-ve Dmrta2 Glut_1	CS20230722_SUPT_0681	0.49	Midbrain	5.0	-0.0696530983240351
CS20230722_CLUS_2476	0.33339785238784875	0.26374588860178017	0.06965196378606858	2476 PH-an Pitx2 Glut_2	CS20230722_SUPT_0609	0.75	Posterior hypothalamic nucleus	9.0	-0.06965196378606858
CS20230722_CLUS_1579	0.32642107448576646	0.2567748920038028	0.06964618248196364	1579 TMv-PMv Tbx3 Hist-Gaba_2	CS20230722_SUPT_0430	1.04	Lateral hypothalamic area	14.0	-0.06964618248196364
CS20230722_CLUS_4327	0.36338055544878956	0.29373459458035883	0.06964596086843072	4327 PGRN-PARN-MDRN Hoxb5 Glut_1	CS20230722_SUPT_0973	0.64	Parvicellular reticular nucleus	3.0	-0.06964596086843072
CS20230722_CLUS_1828	0.3196404312679504	0.24999734720999542	0.06964308405795497	1828 PVHd-DMH Lhx6 Gaba_2	CS20230722_SUPT_0475	1.04	Hypothalamus	8.0	-0.06964308405795497
CS20230722_CLUS_4746	0.33382368626186326	0.2641903382354762	0.06963334802638704	4746 LDT-PCG-CS Gata3 Lhx1 Gaba_5	CS20230722_SUPT_1060	0.23	Superior central nucleus raphe	33.0	-0.06963334802638704
CS20230722_CLUS_5106	0.368240220660351	0.29860691246531984	0.06963330819503116	5106 NTS-PARN Neurod2 Gly-Gaba_4	CS20230722_SUPT_1133	0.69	Nucleus of the solitary tract	21.0	-0.06963330819503116
CS20230722_CLUS_3629	0.3169618136266383	0.24733038864192208	0.0696314249847162	3629 PRT Tcf7l2 Gaba_4	CS20230722_SUPT_0832	1.44	Midbrain	66.0	-0.0696314249847162
CS20230722_CLUS_3122	0.3519937421347328	0.2823661385835249	0.0696276035512079	3122 PAG Pou4f1 Ebf2 Glut_3	CS20230722_SUPT_0739	1.5	Periaqueductal gray	38.0	-0.0696276035512079
CS20230722_CLUS_1297	0.3515733395866061	0.28194614258369044	0.06962719700291564	1297 MEA-BST Lhx6 Nfib Gaba_3	CS20230722_SUPT_0359	1.78	Medial amygdalar nucleus	239.0	-0.06962719700291564
CS20230722_CLUS_2974	0.3296478573983408	0.2600222673487849	0.06962559004955587	2974 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	CS20230722_SUPT_0723	0.69	Subparafascicular area	13.0	-0.06962559004955587
CS20230722_CLUS_3695	0.3263350984658421	0.25671437905841193	0.06962071940743014	3695 SC-PAG Lef1 Emx2 Gaba_4	CS20230722_SUPT_0846	1.04	Superior colliculus, motor related, intermediate gray layer	180.0	-0.06962071940743014
CS20230722_CLUS_0775	0.3665168301320049	0.29689613077877347	0.06962069935323145	0775 Sst Gaba_3	CS20230722_SUPT_0216	1.33	Field CA1, stratum oriens	27.0	-0.06962069935323145
CS20230722_CLUS_3844	0.33025475903035534	0.26064073206471006	0.06961402696564528	3844 SNc-VTA-RAmb Foxa1 Dopa_1	CS20230722_SUPT_0880	0.89	Midbrain	6.0	-0.06961402696564528
CS20230722_CLUS_1761	0.36214956068132403	0.2925357388947042	0.06961382178661984	1761 ZI Pax6 Gaba_7	CS20230722_SUPT_0465	4.56	Zona incerta	44.0	-0.06961382178661984
CS20230722_CLUS_3810	0.3315564348028097	0.26194341631332985	0.06961301848947987	3810 SCsg Gabrr2 Gaba_2	CS20230722_SUPT_0873	0.82	Superior colliculus, superficial gray layer	95.0	-0.06961301848947987
CS20230722_CLUS_1540	0.3217323645334346	0.25212006631506256	0.06961229821837206	1540 BST-MPN Six3 Nrgn Gaba_2	CS20230722_SUPT_0421	1.94	Medial preoptic nucleus	68.0	-0.06961229821837206
CS20230722_CLUS_1284	0.35045373918496137	0.2808480788220996	0.06960566036286175	1284 MEA-BST Lhx6 Nfib Gaba_1	CS20230722_SUPT_0357	1.94	Bed nuclei of the stria terminalis	18.0	-0.06960566036286175
CS20230722_CLUS_4997	0.33809133612934217	0.2684870025841708	0.06960433354517137	4997 MV Pax6 Gly-Gaba_1	CS20230722_SUPT_1113	0.69	Medial vestibular nucleus	46.0	-0.06960433354517137
CS20230722_CLUS_2901	0.34722614684477104	0.2776223389472282	0.06960380789754284	2901 PRC-PAG Tcf7l2 Irx2 Glut_1	CS20230722_SUPT_0713	0.72	Precommissural nucleus	60.0	-0.06960380789754284
CS20230722_CLUS_3396	0.33408274802046284	0.2644819664730157	0.06960078154744714	3396 PPN-CUN-PCG Otp En1 Gaba_2	CS20230722_SUPT_0793	0.67	Midbrain	66.0	-0.06960078154744714
CS20230722_CLUS_4616	0.3618771406122729	0.2922787099439147	0.06959843066835819	4616 CS-RPO Meis2 Gaba_2	CS20230722_SUPT_1032	0.45	Pontine reticular nucleus	18.0	-0.06959843066835819
CS20230722_CLUS_1095	0.3455691970892553	0.2759710878481147	0.06959810924114063	1095 LSX Nkx2-1 Gaba_4	CS20230722_SUPT_0309	0.54	Lateral septal nucleus, rostral (rostroventral) part	60.0	-0.06959810924114063
CS20230722_CLUS_1385	0.32520233109337165	0.2556086346221244	0.06959369647124725	1385 CEA-BST Ebf1 Pdyn Gaba_1	CS20230722_SUPT_0384	0.72	Central amygdalar nucleus, medial part	20.0	-0.06959369647124725
CS20230722_CLUS_2926	0.32812790215775495	0.2585484834190297	0.06957941873872525	2926 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	CS20230722_SUPT_0718	1.63	Midbrain reticular nucleus	13.0	-0.06957941873872525
CS20230722_CLUS_3075	0.32838820980644157	0.25880958256410136	0.06957862724234021	3075 PAG-MRN Tfap2b Glut_2	CS20230722_SUPT_0734	1.17	Midbrain reticular nucleus	5.0	-0.06957862724234021
CS20230722_CLUS_0651	0.34006429878512107	0.27048824693996887	0.0695760518451522	0651 Vip Gaba_7	CS20230722_SUPT_0179	0.61	Field CA1, stratum oriens	12.0	-0.0695760518451522
CS20230722_CLUS_0412	0.296546445743024	0.2269705117777875	0.06957593396523654	0412 L6b/CT ENT Glut_1	CS20230722_SUPT_0106	1.08	Entorhinal area, lateral part, layer 6a	1856.0	-0.06957593396523654
CS20230722_CLUS_2869	0.34733522904543124	0.2777656971290787	0.06956953191635251	2869 PAG-MRN Pou3f1 Glut_3	CS20230722_SUPT_0706	0.79	Periaqueductal gray	16.0	-0.06956953191635251
CS20230722_CLUS_4258	0.33868207172565845	0.269113498005878	0.06956857371978042	4258 NTS Phox2b Glut_4	CS20230722_SUPT_0962	0.61	Nodulus (X)	3.0	-0.06956857371978042
CS20230722_CLUS_0458	0.30744788897175485	0.2378821998758818	0.06956568909587305	0458 CT SUB Glut_1	CS20230722_SUPT_0120	1.17	Subiculum	553.0	-0.06956568909587305
